Name,Status,Price,Stars,Ratings,URL,UPC
Nintendo Switch V2 HAC-001(-01) *Console Only*,Pre-Owned,$139.00,Ope,0,https://www.ebay.com/itm/186197050122?hash=item2b5a35830a:g:KgUAAOSwDfdlcBev&amdata=enc%3AAQAIAAAA0AVV90JfqIvpERJCj8I6Em9AmBOtxLz7nLZ1sfgakIYifbYw57hfOdh%2BgqQgE6%2FnTioU1g0bxuWbPRD9f3bUIlmOv1XxdUU7E%2Bp4FWiB2gY9JtT1xfS3SOCm9A%2BCyXxdY10NCzT%2BGUvgFKCTZjf7dLCadT%2FU47NT7tc7xcDC9OFRfZSpkHY0DbMNLWIVJTP7guRqIWpL7o3CwOlXfIItIWEfO0WBcZagGZ03retFce7L9y%2B2GBNrVdMBfsHSbtU2oqkOsHgOS8XbU4Ew8hsgzKw%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch OLED Model - Splatoon 3 Special Edition Console - In Box - READ,Pre-Owned,$207.50,Ope,0,https://www.ebay.com/itm/134841076081?epid=3056056569&hash=item1f65278971:g:oBoAAOSwD0tlXReU&amdata=enc%3AAQAIAAAA8EX4xTz%2BFyH09IPJHykFVDSy2P5Ugqyob9J52xCnEMR7HKXYZBed6S9A47tM3wyWBCGZky13TMBHow49ovLVrLEhVzhb3dTFz%2Fbxxyj7ys7kA%2BpPXky1pwDCR4xu5XyXcNnFCUu2NcFyp94nknfkNliGbT005Ncgn7%2FrxXAq%2BpjoybiJ7BhexZ5z7UOX7osX7U0BRUMhBDxLXVujn2iwHavIuI4fxsA6xm5dTRfo%2FhFX0A5%2BTxFNNxbUI8%2BuFXNKQ1VgCwnuhZlxMFQF1%2B9YW9sl8jan1668lJ93M64gowlFRE95PwOWYHCqeONUtyKlZA%3D%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Genuine Nintendo Switch OLED Model with White Joy-Con  - (UD)-2,Pre-Owned,$213.00,Ope,0,https://www.ebay.com/itm/126221573745?epid=10048191653&hash=item1d63645e71:g:8yAAAOSweo5kiibS&amdata=enc%3AAQAIAAAA8GgJzK8clTLKNLi1GR8giNydNvJj8jeq9gOcPkmHj7suzb9HmOsv6Qy0lGUsrJC7%2BeyFPl2hPENqMq949xSnbyD23jc28LjXXWL%2F%2FfE6x%2BKkEI2zheRFp4AYqGHswBQbJUxSP3nGL3%2BRSmNGjNepD5sv%2F17Y7urZvNB7Siq6QbIt0zXzLuHzt%2FNW7w5VvUm2mLK%2FbZLi8VWOFiLtEO4zCeely6dyhdRc%2BdL99br7gHlLylQFBuvXwBCh6DrUl240W0RxrAa2YIj0vPMlWIiimWAvYVTJIfN4IH%2FjiMb3zNg9DeTjL0%2BmOhFWQCTsoupofw%3D%3D%7Ctkp%3ABk9SR-yp8sKIYw,
"Nintendo Switch V1 Console w/ 2 Joy Cons, Dock, & Charger *BROKEN POWER BUTTON*",Pre-Owned,$65.00,Ope,0,https://www.ebay.com/itm/364614224171?hash=item54e4b3892b:g:R-oAAOSwSD9lbiWK&amdata=enc%3AAQAIAAAA0Ajb11seUWBYcC1eaC92U1lFavAaQxtoVtrehhF%2BISIAENeSdXHwTX33KlyzV9uoNGyGyTw6RV47TYK44XJENMyQZPtGV64VFhpUCixqdhT99TSvuzps21QGSNvRe%2BEoKkQSK%2Bkm95qVS0sg3FvyWgjDg4flFKc1lbifatLMxaGe7xRtv5r0geniCzdyPRPwSFjzJkKl8VLqu%2FYEXoE9GUsMvGPfRyaKZe7LeSVrGOdxeIEvNHf2ZUBsJD8LsLR%2BbhzKxVMd8VsmO0w3h8lXOQ4%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch OLED Model HEG-001 Handheld Console - 64GB - White,Pre-Owned,$125.50,Ope,0,https://www.ebay.com/itm/155925121874?epid=10048191653&hash=item244ddc8b52:g:XAEAAOSwKrllbALl&amdata=enc%3AAQAIAAAA0OR%2B0YVTXCjwEINjf5HSbYsShZK5sixlG%2Fj7i17Uyew34APJJfXn04aFsrl1l%2FxG5mBRE6VZ%2BxlBzvxoFfbHbkSruffjqy7mTaEmj5m6ueNq0%2FVFIzhUYuNBEFFvMkAtJDpvj4hhejA0J98tpzTWuePrp2c4pB%2FWD2MhyJdypSyguurkEP08yfLf4gyD7oJPxd9wkpQJwn9yupwQnlzRNqyaVVRAKGrkl7pcLVaShcLRp7bTYY%2F1ZaP511etlHrV8uP3R2C2kz4MfH7u9BeZG6Q%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch HAC-001(-01) Handheld Console - 32GB -bundle Lot- Scandisk 128gb,Pre-Owned,$112.50,Ope,0,https://www.ebay.com/itm/196119517575?hash=item2da9a25987:g:~l4AAOSwxANlcLHV&amdata=enc%3AAQAIAAAA8K9fV8xbcjGkS0BG30oSSghT2tY%2FmxsSVWBfj797x0eEyhUaC8FO8dTLzHF5vhex9mN6UT6%2FT%2FnWpp8ou8ItG4SbOcguLvxbVSTe%2Fyo471VShULUIHpzwfJpcCHO%2B0p%2FEsIoAXeYFqbmazyDDPEoBPR9D5hSXGgDesX3Ik9k3nXZNxSs5pjJU4wwzLYMx4zbl%2FNOsp5JTHxTdUQQDXSM2ocBum0UPxSrebRF6EJAnqgElEYv7j7owRXIRY34ED1t%2BnfeHbXUgKg%2BS1xTufEcgIhlJTeSgqdz6uuKOIBhR2kpgp3ycvkW57KzBpY7HisKKg%3D%3D%7Ctkp%3ABk9SR-yp8sKIYw,
🔥 Replacement OLED EDITION Nintendo Switch Console ONLY! Installed Games!,Pre-Owned,$199.00,Ope,0,https://www.ebay.com/itm/276214140060?hash=item404fa54c9c:g:PckAAOSw6mllcJfs&amdata=enc%3AAQAIAAAA0DKyTXZC8g4cTwKNbJzo04UF7OkSmmH8RYjMuNL2lfcJSRWqBDqazUyfJ3MOkbPB0%2FgnZ1Ee2gpSVs%2F6sbPCHIeyLZuYdcvZYwSpxxEYX91vgGhmfTX8CnNFz6YgAwrBG177tx3njzhThBOJCbSF%2FDyll601YVs%2Fi%2FOWXub5u2h8U84ibxdRyH6dS2hqD%2F5NS2uRje3DPR0TlEVjabAXrh7gMGarK4SH0crjejG%2FgzszTkqtp4umHnH02a0Mpqs8PN25nwv5RfJn%2Bv%2FxAORF1w8%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch 32GB Console with Neon Blue / Red Joy-Cons HAC-001 - UD,Pre-Owned,$63.00,Ope,0,https://www.ebay.com/itm/126224823833?epid=23024812516&hash=item1d6395f619:g:lasAAOSwx5JlcGIL&amdata=enc%3AAQAIAAAA0K%2FhIFGAkiOHCvcxOt7GheUrsL5EbGNpYxqf%2FIa%2Bmu4oaVnwVq3SgUzTPCEeSATu%2FzklHIzs2QXFovXPg6ULM9A1KW%2B2%2Fi0f5BwtkLYtL8Yi8x90W9NnZnW2b9JRX0DtSN894M9dnolgmszeItvfh2hiA3lLMYQ4HO%2FhPzA9wFf6XNMpSDHB5bHHcfLvL5z9bCD6Rh4Plx06aE6ROh5nCrIvP95ehoBKBB8Jj3CBNEJ87%2FeLyhfIYJYvZM8MoqYLEWjirovVEFzWITiQj5lxkbc%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch OLED Model HEG-001 Handheld Console - 64GB - White,Pre-Owned,$99.00,Ope,0,https://www.ebay.com/itm/155932782536?epid=10048191653&hash=item244e516fc8:g:unsAAOSw3VVlcM9M&amdata=enc%3AAQAIAAAA8K6e4x91%2Ba%2F9ZrLp%2Bh0KPJYSxt0wJmFLPnoo%2FAfGfSw7BQ%2Bpf%2Bf1ANfwG9W3LWDsXSrrX9gmmX204EPfMiNBqggYLhZO3dydGBkvFttsN%2BmULFUOcW6Ubs10lw90KTh1NGrUNC4I5vRrVcbC9whmXLUTrHtmEj18FsYCi4Nt5jLDYInf3xVmM9WKlOwDPxHJBEcV6MBRCnQpNhmtPXHeRjWuJ3X7BKjg%2FdxTEIAbM33F9fsI4fMvvW4qdb9XHN90HhssGybHqMrYpyNnXYsQMy9%2FiASB9ppZwiqZscDf2Iz9W3pceOnqudAYebZ1QYXSPQ%3D%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch OLED HEG-001 Handheld Console - 64GB - Black/Neon Red/Neon - VG,Very Good - Refurbished,$153.50,Ope,0,https://www.ebay.com/itm/134841176452?epid=8048191202&hash=item1f65291184:g:6owAAOSwFa1lU-WZ&amdata=enc%3AAQAIAAAA8M5Gu%2FAIxyZMGsi8mIpcVcHKC5o2lckUrL33EXQGjsJD%2FdzcsBzT6y18YVEW8xn76wP9SI1R2peERkNZI7rj1FkRhlzhG0w5DEFcnTgmtyYrIdQJPLN0Lee9g5qXep2OTkynPddSTT7dbP5limhbMFWFG75vRJj4QszIpC4oHlpEslV5HRZO4sSx1E21Frdo4Hf6D%2BdZKtJWjiGNNSF2r2IWGJ9vYkN0weq9My%2F0HnlHi0b5w%2B%2BPmwUkYL969WeZ234LZAYSJyrznIs5f6Jpl9DBCq5KQCR9Vvx9VuNG5OtanIDXo6RSKEZadR%2F70w%2FHaA%3D%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch Console System Splatoon 2 Neon Pink/Neon Green Limited no game,Pre-Owned,$219.00,Ope,0,https://www.ebay.com/itm/385951244800?epid=16024806629&hash=item59dc7ca200:g:qewAAOSwXcFkhUOi&amdata=enc%3AAQAIAAAA8PkIeJwbpGKs41IU%2Bq93ba%2B6SrcL%2FUqAvpzs0x3NOexgmSwUWOD8rLKZthCuy52ELDJK5K8pMiM600HDRB7FIccY%2B4JIf0jSOeFyuglpp00Ktwo5M22iU2OMAQt8jBYBoXTV5Tqu0iqse%2FSd8bIy0CKGL5XAoUeb1jh02FDtWWkFY748jMhqN9SoEN82%2BYfoXPmp929GJyprBt%2Bo3tsb1lbfa5PcxDdKRD8vVDgYLhghp6FJ2A%2BAiXbQzKFWgmGT%2BukzTQGRWelxEciJeCZ9km50YTjEq3%2FcWBmrXSjBmuLX0iGSz9%2BjGA9eC3NOkdAGXg%3D%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch OLED White Console BUNDLE / LOT / PACKAGE Lots Of Extras!,Pre-Owned,$300.00,Ope,0,https://www.ebay.com/itm/176080778253?hash=item28ff3b740d:g:6TEAAOSwkWZlb1VF&amdata=enc%3AAQAIAAAA8Akx8IH%2BtBfWlNSWi1oH42IEyP5zql%2FtxpFjOaZFYE2GZ%2BOW%2BUGKQj69Bqsam%2BEnNoVPwgBvUN%2FWplMEQl%2Fg2aaycefnFDVauy7jT%2BmAWG5VzyAOlR%2FbJWQmme18ItMghWuPACzVznUsKY%2BOdKVs6pmrRhFVKlGMML%2FGIANWP6ZAA3PDTMI26YP7UqNqnM0dNzJZqw9U1ZCkwudJnseWoCifTfygVWUvNtcCH8UuRC52%2F1bpvSd%2FQeHl935AXAFwb0CeP58M6KGaJWqaEpwcDZj0jgnfu6vGDmXhRMa19Rlf2gnrf%2FNGRAWkeZamjz4DUQ%3D%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch OLED Pokémon Scarlet & Violet Edition Console NEW! - USA SELLER,Brand New,$290.00,Ope,0,https://www.ebay.com/itm/166465412575?hash=item26c21c9ddf:g:cToAAOSwEkRklJLx&amdata=enc%3AAQAIAAAA0AB3PJFpot4wD1GcZmir2EjelCqOdmsDIxKyLSCEijBfA2zlQxsjG2k3np52uZ8TuvGFmFDQ04HAKX6KeQybcntdeA%2F5yoxZ27dv%2F3k1eP%2BKZTJkc85ON%2BI%2B%2B2%2BSzg6wMh6q5EZ3G4WGs5qaMhsFtFDVHHgrKJDgsuDmxkMPbnMScQNgeqFEhwZnkXQWL4VdadRBLlQEP8X3cciJairZXPryFJdWntup0L1u%2BW%2FKJSWO5ck4ypao0jtSArnnqfmJTc0fwRGD8zrv3unwZngJ6NQ%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch Lite Various colors Choice Console Used Japan,Pre-Owned,$135.00,Ope,0,https://www.ebay.com/itm/385055889852?hash=item59a71e99bc:g:~FoAAOSwcOVkrrKC&amdata=enc%3AAQAIAAAA0KH%2BbUV7GnTLqny8quleig%2BAW%2FchLunES06mtjj4jDUhGWDifKBE1yZSEx9A9bAo9YMRyVk1s%2Blxl03wU6%2F3%2BgWUGExh8rPxvTE%2BONm2IbYvgh6Z2NhRZIanf18qCzIrsJoyUXTGxi5qsCi%2FsjEySI6Mq9rsqnyQUsaJrXHHZtFsZlqrDWUUGugNQPpeRAASvqeqLDUD6FVKh4z4XxQNr2M4RhRokvHYB1rRabHxQemcVQ4OyYGZGw3eaT6p1NuFoB3UdiHMgdpfM4Y6dZaXKgA%3D%7Ctkp%3ABk9SR-yp8sKIYw,
"Nintendo Switch Console Lot With Rick And Morty Skin, 2 Wheels, 2 Cases And More",Pre-Owned,$209.99,Ope,0,https://www.ebay.com/itm/115996102423?hash=item1b01e80f17:g:siIAAOSwnf5lRDHV&amdata=enc%3AAQAIAAAA0MO6LdQ%2FyA33X2lZn4sJGWsSY8%2FSfs1OgC6o58hI2wJXoKI9UzLLdWQmdlhkP7k61uKlvFT692bqi%2FA2L%2FoTFatgtM7aOFA0veYdJ8sbQ8jZgP4MRyY4qbUZDAy2gssMJxrycuPLFVs38ujwGJZhjlOx9JEcyYqzuT5fe3wXnIW5McyLelMifSNDJT0B91b5FjXpu3F4TWTXC20slibEbEK1OxkXd8jLUnWVE%2Fxp7nKg0JMkE1ywx5hriNmsctmh%2BkWlLXZPI%2BYuJYmlnUD%2Bej8%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch HEG 001 OLED Pokemon Scarlet and Violet Limited Edition Console,Pre-Owned,$72.00,Ope,0,https://www.ebay.com/itm/364615791474?hash=item54e4cb7372:g:ICoAAOSwUp9lVWRm&amdata=enc%3AAQAIAAAA0Fe4mn0r6geluJ0l34euPYvGbTtU2Kv1nYd2UvkXrD%2B%2BiFCYZ5H7Txts%2Bq6vfV9SvcMZlBKocRCBRvxrpLdTYLJJnrZNmKswqL2ZA%2FbA%2BLWhHgIXooVwa%2B6VBHb%2Fq78%2BKeR5IcNCwrAl2rmSL9SkZ1Q%2FgbMLGrZubd3m8jxrBHn8oBYPL4WPo8Z4INvqk5uwY%2B4kEm9EeEF5BkEuIRPPqfJ3tN4XmcQtDxdHnEfNBqNzvfxb4rJESb9dMpaAP8UtmMBoThFympR1cfe454gWXww%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch HAC-001(-01) Fortnite Wildcat Console Bundle - Yellow/Blue…,Pre-Owned,$250.00,Ope,0,https://www.ebay.com/itm/196107055675?epid=3043437649&hash=item2da8e4323b:g:mRwAAOSweIplZ789&amdata=enc%3AAQAIAAAA0BsVw4v3WG583zSPkTRoc%2B2WoY%2F4k%2BYRGTjvZrO2Ox4ZvES%2FEF2gryJYmUtuavWv6CRwjJbonYd9AeP1WZ1fOALaqkbzNpRpHq0JHwGAdZhz3L9p5AP6kLQPPJKKUuk2azWl3q6zNnhGGw9rgr8dsmuIB1%2B%2BJrAEvDC7cp3XFmsW%2Bc6ILdAzzIMc%2B4sKez7m%2F%2F%2BOGijAUJaEjvigBJDcf6nz8emiW2ukHw57kk73a4hrY1oU4YdLuxIhL%2FfQ6ai%2BwuuJ9NFdsAgrSxVFU%2Be3%2F70%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch OLED Edition Console with Super Mario Bros Wonder Scarlet Violet,Brand New,$318.00,Ope,0,https://www.ebay.com/itm/266488182634?hash=item3e0beef76a:g:1MIAAOSwVF1lRNIZ&amdata=enc%3AAQAIAAAA0EiRO1j5X1Cr8UuVwyTDKTbc%2BHs2T1MzWhp53dGOo%2BBMiEFo%2BHFEeVDofee4C1QURp0BXth13D1qlhUbS9BqgJvbtAgLQTVm7wrIVNTiQFU9SkpZ%2F%2B0fkj5eatWyWtvMDKS6lM6zH9RyZAc19SxmUbw2P2OZjIctvLZ%2FUh4Z24TNHYtmY%2FB113pGegoIlnsgIZmp2leC%2BlvTM4jCAGSOYskc8sFWL02ewpP358A3rQwDLsAEwTyFT8lXwk7D1tL0P7E%2FhXnOc8YFTwJKlq0Xj8A%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch V2 HAC-001(-01) Black Console 32GB Tablet w/ Dock & Power Cable,Pre-Owned,$169.95,Ope,0,https://www.ebay.com/itm/166338763054?hash=item26ba90192e:g:M8oAAOSwew5lCdkA&amdata=enc%3AAQAIAAAA8JoRcMisizrBYVTvKFzQ%2BIimhu3psaN%2Fk3wlOk4vkwQA8GpPCPuCOMuTcsmg9BgBC3dNcVdFGG4%2BnqJ5LbULkdHnQEZGjkUsPIM6W%2FxAkcB0g26EkIWAeMLduuvwPcSS1A0OW0xICxmqmJImxLkKtpZUbZv9FlPnm9%2Bt2G4h4slvJu6%2FRTYPdCAbfX%2Bmp5VJGlbbvm5qR%2B296alj7suSnPOWmTPJxm0jFlL0JYrecVH%2BrbCgABADPw2YGCBsuLQWg4ECkSkJaNyWscJQOmW9JKQznMe5vcQW%2FTcVqUjhvFnfQEpsEePXxwJCTy%2FpEFtukg%3D%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch OLED Splatoon 3 Edition Console BRAND NEW + Free Shipping,Brand New,$299.00,Ope,0,https://www.ebay.com/itm/186192203770?epid=3056056569&hash=item2b59eb8ffa:g:~QgAAOSwYBNla8nG&amdata=enc%3AAQAIAAAA0LbtXOXiZT42oMEEPCDulmE%2BRCF24VMMAa%2BgG4Zu%2Bj6sJqMBRHNbPbfRdakICrJXkIYDRQs0OLyJGbef%2FimnkqgaXGPWZ37GV2Df2jZ0AYtVyCEBHz7oi5KU4XQDdiyBkcZ3c19mWtoGOfXeNRZyZGucMHO5eVVvvcWAU1TA56yRpNO7fJcBLL3DYb%2FAdz1HRiASmKFjh3bQogJIGJbkHl6llBbe1Wxe0GOLbFKhWsqb%2FR8KGuvvR5rBYbY619NZH9viw69W9ohZAq8lgsp07BU%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch Game Console - 32GB (HAC-001),Pre-Owned,$99.00,Ope,0,https://www.ebay.com/itm/305294513135?epid=28034636949&hash=item4714f893ef:g:agkAAOSwMAZlaPWp&amdata=enc%3AAQAIAAAA0JCDoe6nyVzowqxt0PRYZ71ViFdJS%2B2L2fRG2Dg9yz2fSDxTeyxHUx60CZyUjaX%2B4pUK8qVUdE9QvRtRKV%2F7d2KhBnf13J738WhmncA4f7D3r5uAktkDzPftLlcyQxh8eC2BqQUMn8kya5szOXm%2Bcy30Uqjv7t2hwbW9M9Szc55OMhKA7hbZKombojpzAf15mp0w8%2B0g7RJwGPKbIXP5km2rgl00ExifERXUYy0QkoR0CFiwoDpu9yfdhJoaF%2FHnXBNtQrBcBGf25rmwcGP4CZI%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch OLED TABLET ONLY Replacement 64GB Console System Black,Pre-Owned,$209.99,Ope,0,https://www.ebay.com/itm/304271302662?hash=item46d7fba006:g:to4AAOSwubthtCQU&amdata=enc%3AAQAIAAAA8PRUl3Xcm2EacEtJgv6pE9RQKbpIannZRo8rYkZRdYCMUZgW%2Fr90AeKgNT%2BPunTuBFyfyIs1%2Bq9E9uTiWU1v5R5cntimQbC0OcUR4y%2Fj7d64ee6c7Z1MqS0CVRg3FDDb2lKbFQCLclfP5gmNjg1krFobsLkFpJ8vD3Sp3ZvClrYkHKqUTf9eZ9KvVDBXWQKee7Q%2F6mz2phBhZeM6PYOL%2B9ieBlrbU5AHAGtScq5qhllAxj57jEM3Ld0YLccd4X%2BjfAVc5kxTWTPMk8FWCwM0ypw7E3OSRMmQerMPjzdXLRgdmUwvP8rMjNsuh4A%2Br%2BHz9Q%3D%3D%7Ctkp%3ABk9SR-yp8sKIYw,
Nintendo Switch OLED Model HEG-001 Handheld Console - 64GB - White,Open Box,$162.50,Ope,0,https://www.ebay.com/itm/296092173149?epid=10048191653&hash=item44f078035d:g:kwsAAOSw701lb53Z&amdata=enc%3AAQAIAAAA0CVJ678RlNm8TrPyXiggXLXCd7Q%2ByKeLDmLQJ9IE3s4fC1gWgrcUgR4dOmh6ZOcCvbseh94RuCxguPyZsD0Q51YmG9MR2Jf7c40jrsq6j8ppk0KuqvDK33BU1TdNrP7oNuKwsLuDVA%2FnuQ%2BxekMZ7TAuMFTzaNpU%2B2f2v7uAKll2VcNxEhR85807qT4wJ1hZp5H4JIJcUb%2BYedVFla0MX1f87ZWsW1Dtitq3TpLJ26IlHT8GjkRW4D9tuSU1eLh2Wk47tqid%2BRtGGl%2B2L9zALp4%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch Console with Neon Red and Neon Blue Joy-Con,Pre-Owned,$182.50,Ope,0,https://www.ebay.com/itm/134839154540?epid=23024812516&hash=item1f650a376c:g:vCgAAOSwOgRlbVy0&amdata=enc%3AAQAIAAAA8Cax2y%2F9AMolr99yUilz0Nwk4YLzqrz6MY0DIMEbAhhA3zBmC7yz3%2Fci8o%2Byvm8Gz3%2F7zhY5nLWVjwduGaYDVay33DhQsBxJ%2FQoAJNplIZHs4eSKQCVJNYfmDs14DVYcLJBxUvHZP2a%2BHqo2vlLO3EZoJREstGGzPf5VPm2aEx6eCU4yx4E8LGXfL8YgSVsGX%2FNKWM7uDjJwnjaq%2FwsKr8vKTnG6fCN8YxW3imw4LkTpM5ZmzssH0q8jOs1X%2FAJRkWcRE3K6Vi%2B0XDQlA00af24YQEUfbYNNOOhWF55QzMs1N3MjSC5YK0JsLXdj2gkNBA%3D%3D%7Ctkp%3ABk9SR-qp8sKIYw,
nintendo switch console and Joycons only v1 unpatched,Pre-Owned,$80.00,Ope,0,https://www.ebay.com/itm/196116561017?hash=item2da9753c79:g:PsYAAOSw2OtlbrQI&amdata=enc%3AAQAIAAAA8M8EWD4Lp23%2BhAayu2Yipt52J35uGo9ikSqeY7THU1QnFWelkgefLFRIKVWFcUh0TVxJTMBbnlVjXoqwjq%2BJKTI6lgF%2FrsxxA7kGh%2FWRdBQJHbezz1UuYroyHJ1ytHyRvbpDWt%2FU6Oas94XejvmnUWu%2Fn8ukBMd6s5voDIjGnHExmPuKF9oE1CCbsLS46jxnKLsTzEweUGjXACIjM4Qq0Z8TGdcD%2FZcAfMaNFcr2tP%2FCD%2BRjDhAAONHZH%2FtYe%2BBrRsrDONEtjNQdc6J28ac0yEcyEE24rKevzpDTsL8qzbd8SJQG8F7qQ62W6OEAUWAoRg%3D%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch OLED Console with Micro SD Card in Excellent Condition!,Pre-Owned,$198.00,Ope,0,https://www.ebay.com/itm/386355944165?hash=item59f49bdae5:g:zcMAAOSwqkxlbfnY&amdata=enc%3AAQAIAAAA0H0AsHX5GF5vNOX59Uzg0%2BxGdFeJY3ZhlgC9WT2vmOEihq61qSxyHzuVYfexw0YEMy2t5qI05SbXI9%2BBtPYD5SCyOBHtwYIaCmkFx00d7ZI5%2FnNoqyC8gdHZQS%2B0wiJXD3x%2BZ%2Ba80fyqODQVHCZl7myp75uJQT6FS57QJgYZ2c32ESHTzvTQsRxPRJ9axt%2BzhaOSkEn1bdm%2FmhOHaZqdmpVslXCdQ8kxEDrJfRSMgZLcMY0JnbA7fMhvz3lQ8ZpaCRU3DLfxVMyohUYCQy0G6Oo%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch (HAC-001) - Console w/ Neon Blue & Neon Red Joy-Con...FREE S&H!!,Pre-Owned,$219.99,Ope,0,https://www.ebay.com/itm/315013190906?epid=14057526987&hash=item49583fd4fa:g:GRIAAOSwPidlcABS&amdata=enc%3AAQAIAAAA8JisI5LkTuqxUndGWUYRC9rLO2Hzluj5LB7NWELfYnRMqaPyQSercfkT%2FeThZ0qZLMAdHIZ9yMekLsBW1V3B4Ja12ra3QPPbkdLoDwXXasBkJLoAUXojQFy4UZ%2FFDuoaBclCpH8gR8QOfttBe9yAIl91me21JcXMdkVoq3HUMkWfODgOhwKEWBDKVfBxoHJnCUnnVh9nE3vSmnBoz6eIQWnGdkRvSmfVUbqIvQ7eDAKNBw7k26W30lotut9o6X9VMCWVnpRm2aUvBuRCtBcf0L1gfqyK9%2FK9JsHxypqO0CZFXA2N%2FxOd%2FQakB%2B7aHX6FQw%3D%3D%7Ctkp%3ABk9SR-qp8sKIYw,
1 Day Shipping Nintendo Switch UNPATCHED Low Serial V1 Hac-001 Console 2017 2018,Pre-Owned,$153.00,Ope,0,https://www.ebay.com/itm/334923691713?epid=15029958234&hash=item4dfb01f6c1:g:pCIAAOSwrMtkjbQT&amdata=enc%3AAQAIAAAA0ACn6N%2BPZh%2F41417ByxdiW1dQdbCS42%2FJeg0qW0GEY0LJmFrHtIFZIzljp24mPn5ulDepErKMLTyB96TwcNwUlXvFrU74rRuG5WE028J30aW%2FmVmKlHdOEn9NbLEDyhLysJKY%2BysXqaxTFChX2iUKxg82z7fZmpT413ASZVtCM7tBiLDDL93Z95HfuWNucjb4C9jLhZWita1tG62yFWtEa%2FJMheyULRp5ZtEhhYaxLaBoFLsmylIFgaxq580o5Q34kvGPQRt7w5B%2FKoCbtxT%2FSM%3D%7Ctkp%3ABk9SR-qp8sKIYw,
Nintendo Switch OLED Model Handheld Console - 64GB - White *BRAND NEW NO BOX*,Open Box,$217.50,Ope,0,https://www.ebay.com/itm/204563984815?epid=10048191653&hash=item2fa0f6b1af:g:NeQAAOSwcCFlYBfD&amdata=enc%3AAQAIAAAA0O9FX5bCpec9ZlJd5DuQxQLYFlwWV4aaKVBsCZ7MsntuaUQHppztuOQQ%2FGb4O0hTayIdbNh1mXjvnzDenn%2FMaQ1bOLW3vTqfwYyZlGcTS5wAn6Rr9%2BYIkfeMkb%2B6hILom%2FuFV8Ub11wwi8%2BxMTpeeM%2Fko8T7S6vxqBcFkBFt6zTtJzaHAs6jwcl81cMJBoB78B7%2FXuq6kldei%2BS1GuoBMk9bUdMCMLEYTtl69znAI1i0FcMq7f80AxP40Jc6V5jxIFmElhVJz0%2B%2B%2Bh2AfqR1Nds%3D%7Ctkp%3ABk9SR-qp8sKIYw,
"Nintendo Switch OLED White Console with Mario Kart 8, Steering Wheel Set Bundle",Brand New,$389.00,Ope,0,https://www.ebay.com/itm/284653849775?epid=10048191653&hash=item4246b10caf:g:RHQAAOSwWqZlSSG5&amdata=enc%3AAQAIAAAA8CL9UFz62WE6aIlQGrXI5rytKqoq%2BdDayErPZTMkJ%2BcEBeoByqr2alDbyoDzrGK9BeHXJKRzkrfvLVVN1FiSwGrusGPKaJNL4tJr20rWFSvNN4%2BVBKXpZriCfg7t2K8vJm8VESyUi2XMJljgGDeSq0ynKBiPmtYPrAtjwzV%2Fmahn7ssd6IOF9%2BOYuM6CcRDoBdppZqSiGLcT13FhSS9vvFUrMPny0ygw2aevzu9PJHxmeVU5dIEgOHVO2YabGLvWre%2FJVEoKjhKicHuZHOL4Ckqz49S8%2F%2FN8b1xraGlMSht4lL%2FDFS8qhZBP246WHMFhAg%3D%3D%7Ctkp%3ABk9SR-qp8sKIYw,
